"","tweet","date","isretweet","retweets","score","product","city","country","duplicated"
"1521",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-06-01 01-28-36,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1522",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-06-01 01-27-08,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1523",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-06-01 01-26-38,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1524",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-06-01 01-09-41,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1525",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-06-01 01-07-52,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1526",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-06-01 01-05-42,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1527",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-06-01 00-59-21,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1528",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-06-01 00-58-27,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1529",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-06-01 00-54-10,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1530",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-06-01 00-53-46,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1531",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-06-01 00-24-33,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1532",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-06-01 00-14-25,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1533",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-06-01 00-03-06,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1534",RT @scpwords: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames videogame,2021-06-01 00-00-26,TRUE,2,0,Apple iPhone,LA,USA,TRUE
"1535",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-06-01 00-00-09,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1536",DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames /5KzzttQH8V,2021-05-31 23-59-58,FALSE,2,0,Apple iPhone,LA,USA,FALSE
"1537",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 23-55-13,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1538",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-05-31 23-52-51,TRUE,3,1,Apple iPhone,LA,USA,TRUE
"1539",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-05-31 23-51-01,TRUE,3,1,Apple iPhone,LA,USA,TRUE
"1540",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-05-31 23-50-03,TRUE,3,1,Apple iPhone,LA,USA,TRUE
"1541",Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart /fKDO5NYUgB,2021-05-31 23-49-57,FALSE,3,1,Apple iPhone,LA,USA,FALSE
"1542",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 23-49-11,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1543",@TeamYouTube I have, on two Apple TVs, a chrome book and an iPhone. Ive waited over 24 hours and tried again. But /LOhdIW0JG8,2021-05-31 23-45-19,FALSE,0,0,Apple iPhone,LA,USA,FALSE
"1544",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 23-25-36,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1545",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 23-24-26,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1546",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 23-23-15,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1547",GORPEE KONG! Some classic platforming hilarity on Anarchy Island! indiegame gamedev indiedev retro /jo26wp0cEn,2021-05-31 23-19-51,FALSE,2,0,Apple iPhone,LA,USA,FALSE
"1548",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 23-15-21,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1549",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 23-14-25,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1550",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 22-58-55,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1551",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 22-58-28,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1552",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 22-57-27,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1553",RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi,2021-05-31 22-45-18,TRUE,5,0,Apple iPhone,LA,USA,TRUE
"1554",RT @scpwords: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames videogame,2021-05-31 22-37-02,TRUE,9,0,Apple iPhone,LA,USA,TRUE
"1555",RT @scpwords: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames videogame,2021-05-31 22-34-41,TRUE,9,0,Apple iPhone,LA,USA,TRUE
"1556",RT @iDownloadBlog: Samsung reportedly starts production of 120Hz screens for iPhone 13 ahead of schedule /4bYsE0FuIb https://t.,2021-05-31 22-22-44,TRUE,7,0,Apple iPhone,LA,USA,TRUE
"1557",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 22-22-43,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1558",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 22-21-57,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1559",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 22-19-30,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1560",RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi,2021-05-31 22-13-53,TRUE,5,0,Apple iPhone,LA,USA,TRUE
"1561",RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi,2021-05-31 22-10-14,TRUE,5,0,Apple iPhone,LA,USA,TRUE
"1562",RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi,2021-05-31 22-08-15,TRUE,5,0,Apple iPhone,LA,USA,TRUE
"1563",RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi,2021-05-31 22-05-45,TRUE,5,0,Apple iPhone,LA,USA,TRUE
"1564",DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames /Pp6r58YOOP,2021-05-31 22-05-34,FALSE,5,0,Apple iPhone,LA,USA,FALSE
"1565",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 21-57-42,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1566",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 21-53-41,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1567",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 21-53-24,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1568",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 21-45-39,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1569",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-05-31 21-45-04,TRUE,8,1,Apple iPhone,LA,USA,TRUE
"1570",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-05-31 21-45-04,TRUE,8,1,Apple iPhone,LA,USA,TRUE
"1571",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-05-31 21-45-04,TRUE,8,1,Apple iPhone,LA,USA,TRUE
"1572",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 21-42-58,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1573",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 21-42-51,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1574",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 21-39-49,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1575",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 21-37-56,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1576",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-05-31 21-35-32,TRUE,8,1,Apple iPhone,LA,USA,TRUE
"1577",RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear,2021-05-31 21-35-10,TRUE,1059,4,Apple iPhone,LA,USA,TRUE
"1578",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-05-31 21-34-54,TRUE,8,1,Apple iPhone,LA,USA,TRUE
"1579",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-05-31 21-34-32,TRUE,8,1,Apple iPhone,LA,USA,TRUE
"1580",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 21-32-58,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1581",Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart /CPSZmyw9oP,2021-05-31 21-29-47,FALSE,8,1,Apple iPhone,LA,USA,FALSE
"1582",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 21-23-05,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1583",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 21-20-20,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1584",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 21-19-38,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1585",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 21-16-41,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1586",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 21-10-20,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1587",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 21-04-54,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1588",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 21-00-16,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1589",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 20-57-05,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1590",@Kno @TruthspeakerHQ **saying this while having an iPhone, 5 smart TVs, Apple Watch, and every social media app available** ,2021-05-31 20-56-10,FALSE,0,2,Apple iPhone,LA,USA,FALSE
"1591",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 20-40-19,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1592",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 20-39-36,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1593",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 20-37-00,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1594",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 20-36-06,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1595",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 20-29-44,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1596",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 20-29-20,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1597",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 20-28-46,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1598",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 20-25-40,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1599",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 20-24-13,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1600",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 20-21-50,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1601",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 20-21-37,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1602",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 20-20-50,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1603",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 20-19-58,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1604",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 20-17-52,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1605",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 20-17-04,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1606",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 20-16-57,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1607",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 20-14-59,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1608",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 20-08-07,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1609",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 20-07-44,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1610",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 20-03-24,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1611",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 20-01-41,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1612",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-56-58,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1613",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-55-20,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1614",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-54-07,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1615",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-50-06,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1616",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-49-03,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1617",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-48-13,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1618",RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear,2021-05-31 19-47-15,TRUE,1059,4,Apple iPhone,LA,USA,TRUE
"1619",RT @iDropNews: We're giving away another iPhone 12 Pro Max absolutely free!  Follow the link and earn your chances to win. (ARV: $1,099) h,2021-05-31 19-46-20,TRUE,1375,2,Apple iPhone,LA,USA,TRUE
"1620",RT @scpwords: GORPEE KONG! Some classic platforming hilarity on Anarchy Island! indiegame gamedev indiedev retro indievideogames ios,2021-05-31 19-45-15,TRUE,3,0,Apple iPhone,LA,USA,TRUE
"1621",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-45-03,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1622",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-40-44,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1623",GORPEE KONG! Some classic platforming hilarity on Anarchy Island! indiegame gamedev indiedev retro /yP1j5dpxq5,2021-05-31 19-39-31,FALSE,3,0,Apple iPhone,LA,USA,FALSE
"1624",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-38-33,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1625",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-34-33,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1626",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-33-50,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1627",RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear,2021-05-31 19-33-11,TRUE,1059,4,Apple iPhone,LA,USA,TRUE
"1628",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-33-04,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1629",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-29-41,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1630",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-28-59,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1631",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-28-49,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1632",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-28-45,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1633",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-27-58,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1634",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-27-01,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1635",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-24-56,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1636",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-24-05,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1637",Me thinking about how you still cant crossfade music on Apple Music for the iPhone /HMJ6rCX71k,2021-05-31 19-23-11,FALSE,0,0,Apple iPhone,LA,USA,FALSE
"1638",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-22-52,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1639",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-20-32,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1640",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-19-58,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1641",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-19-46,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1642",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-18-30,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1643",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-18-15,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1644",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-17-29,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1645",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-17-29,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1646",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-17-26,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1647",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-16-52,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1648",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-16-32,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1649",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-16-07,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1650",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-14-33,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1651",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-14-02,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1652",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-05-31 19-13-15,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1653",These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Pl /ptP0KhTMJg,2021-05-31 19-13-05,FALSE,288,2,Apple iPhone,LA,USA,FALSE
"1654",@FamedChris @zakiscorner LA has something like this through Healthvana that links it to your Apple Wallet if you us /z2ByfpA3SY,2021-05-31 18-59-39,FALSE,0,1,Apple iPhone,LA,USA,FALSE
"1655",RT @MariSmith: If maintaining as much privacy on your iPhone as possible is on your priority list, here are additional steps you can take.,2021-05-31 18-45-04,TRUE,7,0,Apple iPhone,LA,USA,TRUE
"1656",RT @iDropNews: We're giving away another iPhone 12 Pro Max absolutely free!  Follow the link and earn your chances to win. (ARV: $1,099) h,2021-05-31 18-40-06,TRUE,1375,2,Apple iPhone,LA,USA,TRUE
